file_name,camera,image_path,overlay_path,label_path,crop_left,crop_top,suggested_bbox_xywh,component_bbox_xywh,component_angle_degrees,component_trust_score,label_written,review_code,review_note
cam4_ts1768878472244.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1768878472244.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1768878472244.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1768878472244.txt,1248,340,"2102,456,48,177","2119,479,15,131",88.72,0.8309,1,2,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1769119463027.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1769119463027.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1769119463027.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1769119463027.txt,1248,340,"2104,472,48,148","2122,491,11,110",88.2,0.7258,1,2,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1769241633733.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1769241633733.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1769241633733.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1769241633733.txt,0,340,"0,430,227,186","0,454,168,138",37.97,0.531,0,1,
cam4_ts1769241655018.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1769241655018.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1769241655018.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1769241655018.txt,1201,340,"1777,471,48,161","1784,492,34,119",88.27,0.7768,1,0,
cam4_ts1769538880599.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1769538880599.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1769538880599.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1769538880599.txt,0,340,"330,406,173,262","353,440,128,194",57.5,0.7121,1,1,
cam4_ts1770539362102.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1770539362102.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1770539362102.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1770539362102.txt,964,340,"1487,413,154,254","1507,446,114,188",59.34,0.7853,1,1,
cam4_ts1770540555278.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1770540555278.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1770540555278.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1770540555278.txt,0,340,"344,930,321,204","386,957,238,151",32.93,0.5507,1,1,
cam4_ts1770548680152.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1770548680152.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1770548680152.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1770548680152.txt,431,340,"0,470,1227,162","90,491,909,120",7.34,0.0844,0,1,
cam4_ts1770615492701.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1770615492701.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1770615492701.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1770615492701.txt,1248,340,"2094,480,48,127","2103,496,29,94",80.32,0.6515,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1770683270003.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1770683270003.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1770683270003.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1770683270003.txt,605,340,"0,884,927,286","25,921,687,212",9.01,0.1791,0,0,"The red candidate box and the yellow pseudo-label are reasonable, but the green crop window is incorrect."
